Temperature (¡C),Mass (%)
935.472,96.5933
935.586,96.5929
935.701,96.5925
935.817,96.5919
935.934,96.5913
936.05,96.5906
936.167,96.59
936.284,96.5893
936.401,96.5885
936.517,96.5877
936.634,96.587
936.751,96.5863
936.868,96.5855
936.984,96.5848
937.1,96.5841
937.216,96.5833
937.331,96.5826
937.446,96.582
937.561,96.5812
937.677,96.5805
937.791,96.5798
937.906,96.5792
938.021,96.5785
938.132,96.5778
938.248,96.5772
938.363,96.5765
938.48,96.5757
938.596,96.575
938.71,96.5743
938.827,96.5736
938.945,96.5729
939.063,96.5721
939.182,96.5714
939.3,96.5707
939.419,96.5699
939.538,96.5692
939.657,96.5686
939.775,96.568
939.894,96.5674
940.012,96.5669
940.13,96.5664
940.249,96.5659
940.367,96.5654
940.486,96.5651
940.604,96.5647
940.717,96.5644
940.835,96.5641
940.953,96.5638
941.071,96.5636
941.189,96.5633
941.303,96.563
941.421,96.5627
941.539,96.5625
941.656,96.5622
941.773,96.5618
941.89,96.5614
942.007,96.561
942.124,96.5606
942.241,96.5601
942.359,96.5597
942.476,96.5593
942.593,96.5589
942.71,96.5584
942.828,96.5579
942.946,96.5575
943.064,96.5571
943.177,96.5568
943.295,96.5564
943.412,96.5561
943.528,96.5558
943.644,96.5555
943.756,96.5553
943.87,96.5552
943.985,96.5552
944.099,96.5549
944.212,96.5549
944.326,96.5546
944.439,96.5543
944.552,96.5541
944.665,96.5538
944.778,96.5534
944.893,96.553
945.009,96.5525
945.125,96.552
945.242,96.5513
945.36,96.5506
945.478,96.5498
945.597,96.5491
945.709,96.5482
945.829,96.5473
945.948,96.5465
946.068,96.5457
946.188,96.545
946.299,96.5441
946.419,96.5434
946.537,96.5428
946.656,96.5421
946.774,96.5415
946.892,96.5409
947.01,96.5404
947.128,96.5399
947.245,96.5395
947.362,96.5391
947.478,96.5386
947.595,96.5382
947.711,96.5377
947.828,96.5372
947.944,96.5368
948.06,96.5364
948.173,96.5358
948.289,96.5351
948.405,96.5345
948.521,96.5335
948.636,96.5328
948.748,96.5319
948.864,96.5311
948.98,96.5303
949.096,96.5294
949.213,96.5287
949.33,96.5279
949.448,96.5272
949.566,96.5265
949.685,96.5259
949.803,96.5253
949.922,96.5247
950.041,96.5243
950.16,96.5239
950.279,96.5235
950.399,96.5231
950.517,96.5228
950.636,96.5224
950.75,96.5221
950.867,96.5218
950.985,96.5214
951.101,96.5211
951.217,96.5209
951.329,96.5205
951.445,96.5201
951.561,96.5196
951.677,96.5192
951.793,96.5188
951.909,96.5182
952.026,96.5177
952.143,96.5173
952.261,96.5166
952.379,96.516
952.497,96.5154
952.615,96.5147
952.732,96.5141
952.85,96.5134
952.968,96.5127
953.086,96.5122
953.204,96.5115
953.322,96.5109
953.439,96.5103
953.556,96.5098
953.674,96.5093
953.79,96.5089
953.906,96.5084
954.022,96.508
954.138,96.5076
954.254,96.5072
954.371,96.5069
954.487,96.5067
954.604,96.5064
954.721,96.5061
954.838,96.5058
954.955,96.5057
955.072,96.5056
955.19,96.5055
955.308,96.5054
955.425,96.5053
955.543,96.5052
955.66,96.5052
955.773,96.5051
955.891,96.5051
956.01,96.505
956.128,96.5048
956.247,96.5047
956.361,96.5045
956.48,96.5043
956.599,96.504
956.718,96.5036
956.837,96.5034
956.956,96.5029
957.074,96.5026
957.192,96.5021
957.31,96.5017
957.427,96.5011
957.544,96.5006
957.659,96.5
957.774,96.4995
957.888,96.4989
958.003,96.4985
958.117,96.498
958.228,96.4975
958.343,96.497
958.459,96.4966
958.576,96.4962
958.693,96.4956
958.808,96.4953
958.927,96.4948
959.047,96.4943
959.167,96.4938
959.288,96.4934
959.408,96.4929
959.529,96.4923
959.648,96.4918
959.768,96.4911
959.887,96.4904
960.005,96.4896
960.121,96.4889
960.237,96.488
960.352,96.4871
960.467,96.4861
960.581,96.4853
960.696,96.4845
960.807,96.4835
960.922,96.4828
961.038,96.4821
961.155,96.4814
961.273,96.4809
961.388,96.4803
961.507,96.48
961.627,96.4797
961.747,96.4794
961.867,96.4793
961.986,96.4791
962.105,96.479
962.225,96.4789
962.344,96.4788
962.462,96.4787
962.579,96.4785
962.695,96.4784
962.811,96.4781
962.925,96.4778
963.04,96.4774
963.155,96.4769
963.261,96.4765
963.376,96.4759
963.492,96.4755
963.608,96.4749
963.725,96.4744
963.834,96.4738
963.952,96.4733
964.071,96.4729
964.19,96.4724
964.309,96.4719
964.428,96.4715
964.547,96.4711
964.666,96.4708
964.784,96.4706
964.901,96.4703
965.018,96.47
965.135,96.4697
965.248,96.4694
965.363,96.4692
965.478,96.4687
965.593,96.4683
965.708,96.4679
965.818,96.4675
965.932,96.4669
966.046,96.4663
966.161,96.4657
966.275,96.465
966.391,96.4643
966.507,96.4636
966.622,96.4628
966.738,96.4621
966.854,96.4613
966.97,96.4605
967.087,96.4596
967.203,96.4587
967.319,96.4579
967.436,96.457
967.552,96.4561
967.665,96.4553
967.782,96.4544
967.9,96.4535
968.018,96.4525
968.136,96.4515
968.252,96.4506
968.371,96.4496
968.491,96.4485
968.612,96.4475
968.732,96.4464
968.853,96.4453
968.972,96.4442
969.092,96.443
969.21,96.4419
969.327,96.4406
969.443,96.4395
969.558,96.4382
969.673,96.4369
969.785,96.4355
969.898,96.4343
970.011,96.4328
970.124,96.4315
970.237,96.4302
970.352,96.4287
970.467,96.4274
970.583,96.4259
970.702,96.4245
970.821,96.4233
970.942,96.422
971.063,96.4206
971.185,96.4194
971.306,96.4181
971.428,96.4169
971.55,96.4158
971.671,96.4147
971.791,96.4138
971.909,96.4128
972.027,96.412
972.142,96.4111
972.258,96.4104
972.373,96.4096
972.488,96.409
972.603,96.4084
972.714,96.4078
972.83,96.4073
972.947,96.4069
973.065,96.4064
973.184,96.4059
973.299,96.4054
973.418,96.4049
973.537,96.4044
973.655,96.404
973.774,96.4035
973.892,96.403
974.009,96.4026
974.125,96.4022
974.239,96.4019
974.353,96.4015
974.467,96.4012
974.58,96.401
974.693,96.4008
974.806,96.4006
974.919,96.4004
975.032,96.4003
975.146,96.4002
975.256,96.4001
975.372,96.4
975.488,96.4
975.605,96.3998
975.722,96.3997
975.836,96.3996
975.955,96.3994
976.074,96.3993
976.193,96.399
976.312,96.3989
976.431,96.3988
976.55,96.3986
976.669,96.3984
976.789,96.3982
976.908,96.398
977.028,96.3978
977.149,96.3975
977.269,96.3974
977.39,96.3971
977.512,96.3968
977.634,96.3965
977.751,96.3963
977.873,96.396
977.995,96.3957
978.117,96.3954
978.239,96.3951
978.356,96.3947
978.477,96.3945
978.598,96.3942
978.719,96.3938
978.839,96.3934
978.959,96.3931
979.079,96.3927
979.197,96.3923
979.315,96.392
979.433,96.3916
979.551,96.3912
979.668,96.3908
979.784,96.3904
979.899,96.39
980.014,96.3898
980.128,96.3894
980.242,96.3891
980.347,96.3888
980.461,96.3886
980.575,96.3883
980.689,96.388
980.803,96.3877
980.91,96.3874
981.025,96.3872
981.141,96.3869
981.258,96.3866
981.376,96.3863
981.494,96.3859
981.612,96.3855
981.731,96.3851
981.85,96.3847
981.968,96.3844
982.086,96.384
982.204,96.3835
982.321,96.3831
982.438,96.3827
982.555,96.3823
982.671,96.3819
982.783,96.3817
982.9,96.3814
983.017,96.381
983.133,96.3807
983.25,96.3805
983.364,96.3802
983.482,96.38
983.6,96.3799
983.72,96.3796
983.839,96.3794
983.958,96.3793
984.077,96.3792
984.196,96.3789
984.316,96.3789
984.435,96.3788
984.553,96.3786
984.672,96.3785
984.789,96.3784
984.907,96.3782
985.024,96.378
985.141,96.3779
985.258,96.3777
985.371,96.3776
985.488,96.3774
985.605,96.3774
985.723,96.3772
985.84,96.3771
985.953,96.377
986.07,96.377
986.187,96.377
986.304,96.377
986.421,96.377
986.538,96.377
986.656,96.3771
986.774,96.3772
986.892,96.3774
987.011,96.3774
987.129,96.3774
987.248,96.3775
987.368,96.3776
987.488,96.3776
987.607,96.3776
987.726,96.3776
987.844,96.3774
987.962,96.3774
988.08,96.3771
988.198,96.377
988.315,96.3767
988.431,96.3766
988.547,96.3763
988.663,96.3761
988.779,96.3758
988.895,96.3756
989.01,96.3753
989.126,96.3751
989.242,96.3749
989.359,96.3748
989.477,96.3748
989.594,96.3746
989.712,96.3745
989.83,96.3745
989.947,96.3745
990.065,96.3745
990.182,96.3743
990.299,96.3743
990.411,96.3742
990.527,96.3742
990.642,96.3742
990.758,96.3741
990.874,96.3739
990.986,96.3737
991.102,96.3735
991.22,96.3734
991.338,96.3733
991.457,96.3731
991.576,96.3731
991.697,96.373
991.818,96.373
991.939,96.373
992.061,96.373
992.182,96.373
992.303,96.3732
992.422,96.3734
992.541,96.3737
992.659,96.3739
992.777,96.3742
992.889,96.3746
993.004,96.375
993.118,96.3753
993.232,96.3757
993.345,96.376
993.454,96.3763
993.568,96.3764
993.682,96.3766
993.796,96.3767
993.911,96.3767
994.027,96.3767
994.143,96.3767
994.26,96.3766
994.378,96.3764
994.495,96.3764
994.614,96.3761
994.733,96.376
994.853,96.3758
994.973,96.3756
995.093,96.3755
995.213,96.3753
995.334,96.3752
995.45,96.3751
995.57,96.3751
995.689,96.375
995.809,96.375
995.927,96.3749
996.041,96.3748
996.159,96.3748
996.276,96.3746
996.393,96.3745
996.509,96.3743
996.625,96.3742
996.74,96.3739
996.855,96.3738
996.97,96.3734
997.085,96.3731
997.2,96.3727
997.315,96.3723
997.431,96.3719
997.548,96.3716
997.666,96.3712
997.784,96.3709
997.895,96.3705
998.015,96.3702
998.136,96.37
998.257,96.3698
998.378,96.3697
998.491,96.3697
998.611,96.3697
998.731,96.3697
998.851,96.3697
998.97,96.3698
999.088,96.37
999.207,96.3701
999.325,96.3703
999.443,96.3705
999.56,96.3707
999.677,96.3709
999.794,96.371
999.91,96.3712
1000.03,96.3713
