dataset_source,phase,type,wt_pct,wavelength_(nm),mms1,mms2,jsc_mars-1,mgs-1_prototype,temperature_(¡c),m/z_18_(h2o),m/z_32_(o2),m/z_44_(co2),m/z_64_(so2),mass_(%),diameter_(microns),%_retained,%_channel
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Plagioclase,Crystalline,27.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Pyroxene,Crystalline,20.3,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Olivine,Crystalline,13.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Magnetite,Crystalline,1.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hematite,Crystalline,1.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Anhydrite,Crystalline,0.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Quartz,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ilmenite,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Basaltic Glass,Amorphous,22.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hydrated Silica (Opal),Amorphous,5.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Mg-sulfate,Amorphous,4.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ferrihydrite,Amorphous,1.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Fe-carbonate,Amorphous,1.4,,,,,,,,,,,,,,
fig5_tgData.csv,,,,,,,,,870.012,,,,,96.6536,,,
fig5_tgData.csv,,,,,,,,,870.131,,,,,96.6534,,,
fig5_tgData.csv,,,,,,,,,870.251,,,,,96.6533,,,
fig5_tgData.csv,,,,,,,,,870.371,,,,,96.6531,,,
fig5_tgData.csv,,,,,,,,,870.49,,,,,96.653,,,
fig5_tgData.csv,,,,,,,,,870.609,,,,,96.6529,,,
fig5_tgData.csv,,,,,,,,,870.723,,,,,96.6529,,,
fig5_tgData.csv,,,,,,,,,870.841,,,,,96.6528,,,
fig5_tgData.csv,,,,,,,,,870.958,,,,,96.6528,,,
fig5_tgData.csv,,,,,,,,,871.076,,,,,96.6529,,,
fig5_tgData.csv,,,,,,,,,871.193,,,,,96.6529,,,
fig5_tgData.csv,,,,,,,,,871.307,,,,,96.653,,,
fig5_tgData.csv,,,,,,,,,871.426,,,,,96.6531,,,
fig5_tgData.csv,,,,,,,,,871.544,,,,,96.6532,,,
fig5_tgData.csv,,,,,,,,,871.664,,,,,96.6533,,,
fig5_tgData.csv,,,,,,,,,871.784,,,,,96.6534,,,
fig5_tgData.csv,,,,,,,,,871.903,,,,,96.6536,,,
fig5_tgData.csv,,,,,,,,,872.023,,,,,96.6537,,,
fig5_tgData.csv,,,,,,,,,872.143,,,,,96.654,,,
fig5_tgData.csv,,,,,,,,,872.264,,,,,96.6541,,,
fig5_tgData.csv,,,,,,,,,872.384,,,,,96.6544,,,
fig5_tgData.csv,,,,,,,,,872.503,,,,,96.6546,,,
fig5_tgData.csv,,,,,,,,,872.618,,,,,96.6548,,,
fig5_tgData.csv,,,,,,,,,872.737,,,,,96.6551,,,
fig5_tgData.csv,,,,,,,,,872.855,,,,,96.6553,,,
fig5_tgData.csv,,,,,,,,,872.973,,,,,96.6555,,,
fig5_tgData.csv,,,,,,,,,873.091,,,,,96.6558,,,
fig5_tgData.csv,,,,,,,,,873.204,,,,,96.6559,,,
fig5_tgData.csv,,,,,,,,,873.322,,,,,96.6563,,,
fig5_tgData.csv,,,,,,,,,873.439,,,,,96.6566,,,
fig5_tgData.csv,,,,,,,,,873.556,,,,,96.6569,,,
fig5_tgData.csv,,,,,,,,,873.674,,,,,96.6571,,,
fig5_tgData.csv,,,,,,,,,873.791,,,,,96.6574,,,
fig5_tgData.csv,,,,,,,,,873.909,,,,,96.6576,,,
fig5_tgData.csv,,,,,,,,,874.028,,,,,96.6579,,,
fig5_tgData.csv,,,,,,,,,874.146,,,,,96.6582,,,
fig5_tgData.csv,,,,,,,,,874.265,,,,,96.6585,,,
fig5_tgData.csv,,,,,,,,,874.384,,,,,96.6587,,,
fig5_tgData.csv,,,,,,,,,874.504,,,,,96.6588,,,
fig5_tgData.csv,,,,,,,,,874.624,,,,,96.6591,,,
fig5_tgData.csv,,,,,,,,,874.744,,,,,96.6592,,,
fig5_tgData.csv,,,,,,,,,874.863,,,,,96.6594,,,
fig5_tgData.csv,,,,,,,,,874.98,,,,,96.6594,,,
fig5_tgData.csv,,,,,,,,,875.098,,,,,96.6594,,,
fig5_tgData.csv,,,,,,,,,875.208,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,875.325,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,875.443,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,875.56,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,875.676,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,875.784,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,875.902,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,876.019,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,876.138,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,876.256,,,,,96.6596,,,
fig5_tgData.csv,,,,,,,,,876.374,,,,,96.6596,,,
fig5_tgData.csv,,,,,,,,,876.492,,,,,96.6598,,,
fig5_tgData.csv,,,,,,,,,876.61,,,,,96.6599,,,
fig5_tgData.csv,,,,,,,,,876.729,,,,,96.66,,,
fig5_tgData.csv,,,,,,,,,876.848,,,,,96.6602,,,
fig5_tgData.csv,,,,,,,,,876.967,,,,,96.6604,,,
fig5_tgData.csv,,,,,,,,,877.085,,,,,96.6605,,,
fig5_tgData.csv,,,,,,,,,877.203,,,,,96.6607,,,
fig5_tgData.csv,,,,,,,,,877.321,,,,,96.6609,,,
fig5_tgData.csv,,,,,,,,,877.44,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,877.558,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,877.672,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,877.79,,,,,96.6614,,,
fig5_tgData.csv,,,,,,,,,877.907,,,,,96.6616,,,
fig5_tgData.csv,,,,,,,,,878.024,,,,,96.6616,,,
fig5_tgData.csv,,,,,,,,,878.142,,,,,96.6616,,,
fig5_tgData.csv,,,,,,,,,878.255,,,,,96.6616,,,
fig5_tgData.csv,,,,,,,,,878.373,,,,,96.6614,,,
fig5_tgData.csv,,,,,,,,,878.49,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,878.608,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,878.725,,,,,96.6612,,,
fig5_tgData.csv,,,,,,,,,878.843,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,878.962,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,879.08,,,,,96.6609,,,
fig5_tgData.csv,,,,,,,,,879.199,,,,,96.6609,,,
fig5_tgData.csv,,,,,,,,,879.318,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,879.436,,,,,96.6612,,,
fig5_tgData.csv,,,,,,,,,879.555,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,879.673,,,,,96.6616,,,
fig5_tgData.csv,,,,,,,,,879.79,,,,,96.6617,,,
fig5_tgData.csv,,,,,,,,,879.908,,,,,96.662,,,
fig5_tgData.csv,,,,,,,,,880.025,,,,,96.6623,,,
fig5_tgData.csv,,,,,,,,,880.142,,,,,96.6627,,,
fig5_tgData.csv,,,,,,,,,880.256,,,,,96.663,,,
fig5_tgData.csv,,,,,,,,,880.373,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,880.49,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,880.606,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,880.723,,,,,96.6642,,,
fig5_tgData.csv,,,,,,,,,880.836,,,,,96.6645,,,
fig5_tgData.csv,,,,,,,,,880.952,,,,,96.6646,,,
fig5_tgData.csv,,,,,,,,,881.068,,,,,96.6647,,,
fig5_tgData.csv,,,,,,,,,881.184,,,,,96.6649,,,
fig5_tgData.csv,,,,,,,,,881.3,,,,,96.6649,,,
fig5_tgData.csv,,,,,,,,,881.415,,,,,96.665,,,
fig5_tgData.csv,,,,,,,,,881.531,,,,,96.6649,,,
fig5_tgData.csv,,,,,,,,,881.647,,,,,96.6649,,,
fig5_tgData.csv,,,,,,,,,881.763,,,,,96.6649,,,
fig5_tgData.csv,,,,,,,,,881.879,,,,,96.6647,,,
fig5_tgData.csv,,,,,,,,,881.994,,,,,96.6645,,,
fig5_tgData.csv,,,,,,,,,882.111,,,,,96.6643,,,
fig5_tgData.csv,,,,,,,,,882.228,,,,,96.6642,,,
fig5_tgData.csv,,,,,,,,,882.345,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,882.462,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,882.58,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,882.698,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,882.817,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,882.936,,,,,96.6632,,,
fig5_tgData.csv,,,,,,,,,883.055,,,,,96.6631,,,
fig5_tgData.csv,,,,,,,,,883.175,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,883.296,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,883.416,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,883.537,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,883.658,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,883.778,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,883.897,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,884.016,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,884.135,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,884.253,,,,,96.6628,,,
fig5_tgData.csv,,,,,,,,,884.371,,,,,96.6628,,,
fig5_tgData.csv,,,,,,,,,884.49,,,,,96.6627,,,
fig5_tgData.csv,,,,,,,,,884.608,,,,,96.6625,,,
fig5_tgData.csv,,,,,,,,,884.725,,,,,96.6624,,,
fig5_tgData.csv,,,,,,,,,884.843,,,,,96.6622,,,
fig5_tgData.csv,,,,,,,,,884.962,,,,,96.662,,,
fig5_tgData.csv,,,,,,,,,885.08,,,,,96.6618,,,
fig5_tgData.csv,,,,,,,,,885.199,,,,,96.6617,,,
fig5_tgData.csv,,,,,,,,,885.314,,,,,96.6614,,,
fig5_tgData.csv,,,,,,,,,885.433,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,885.552,,,,,96.6612,,,
fig5_tgData.csv,,,,,,,,,885.671,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,885.789,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,885.903,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,886.02,,,,,96.6609,,,
fig5_tgData.csv,,,,,,,,,886.136,,,,,96.6609,,,
fig5_tgData.csv,,,,,,,,,886.252,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,886.368,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,886.484,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,886.599,,,,,96.6612,,,
fig5_tgData.csv,,,,,,,,,886.715,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,886.83,,,,,96.6614,,,
fig5_tgData.csv,,,,,,,,,886.945,,,,,96.6616,,,
fig5_tgData.csv,,,,,,,,,887.061,,,,,96.6617,,,
fig5_tgData.csv,,,,,,,,,887.178,,,,,96.662,,,
fig5_tgData.csv,,,,,,,,,887.295,,,,,96.6621,,,
fig5_tgData.csv,,,,,,,,,887.412,,,,,96.6623,,,
fig5_tgData.csv,,,,,,,,,887.531,,,,,96.6625,,,
fig5_tgData.csv,,,,,,,,,887.65,,,,,96.6628,,,
fig5_tgData.csv,,,,,,,,,887.766,,,,,96.6631,,,
fig5_tgData.csv,,,,,,,,,887.886,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,888.007,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,888.128,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,888.249,,,,,96.6642,,,
fig5_tgData.csv,,,,,,,,,888.365,,,,,96.6645,,,
fig5_tgData.csv,,,,,,,,,888.486,,,,,96.6647,,,
fig5_tgData.csv,,,,,,,,,888.606,,,,,96.665,,,
fig5_tgData.csv,,,,,,,,,888.726,,,,,96.6652,,,
fig5_tgData.csv,,,,,,,,,888.846,,,,,96.6654,,,
fig5_tgData.csv,,,,,,,,,888.966,,,,,96.6656,,,
fig5_tgData.csv,,,,,,,,,889.085,,,,,96.6657,,,
fig5_tgData.csv,,,,,,,,,889.204,,,,,96.6659,,,
fig5_tgData.csv,,,,,,,,,889.322,,,,,96.666,,,
fig5_tgData.csv,,,,,,,,,889.441,,,,,96.666,,,
fig5_tgData.csv,,,,,,,,,889.559,,,,,96.6661,,,
fig5_tgData.csv,,,,,,,,,889.676,,,,,96.6661,,,
fig5_tgData.csv,,,,,,,,,889.794,,,,,96.6661,,,
fig5_tgData.csv,,,,,,,,,889.911,,,,,96.6661,,,
fig5_tgData.csv,,,,,,,,,890.028,,,,,96.6661,,,
fig5_tgData.csv,,,,,,,,,890.144,,,,,96.666,,,
fig5_tgData.csv,,,,,,,,,890.26,,,,,96.666,,,
fig5_tgData.csv,,,,,,,,,890.372,,,,,96.666,,,
fig5_tgData.csv,,,,,,,,,890.488,,,,,96.6659,,,
fig5_tgData.csv,,,,,,,,,890.605,,,,,96.6659,,,
fig5_tgData.csv,,,,,,,,,890.721,,,,,96.6658,,,
fig5_tgData.csv,,,,,,,,,890.838,,,,,96.6657,,,
fig5_tgData.csv,,,,,,,,,890.95,,,,,96.6656,,,
fig5_tgData.csv,,,,,,,,,891.066,,,,,96.6655,,,
fig5_tgData.csv,,,,,,,,,891.183,,,,,96.6654,,,
fig5_tgData.csv,,,,,,,,,891.3,,,,,96.6653,,,
fig5_tgData.csv,,,,,,,,,891.417,,,,,96.6652,,,
fig5_tgData.csv,,,,,,,,,891.534,,,,,96.6651,,,
fig5_tgData.csv,,,,,,,,,891.652,,,,,96.665,,,
fig5_tgData.csv,,,,,,,,,891.77,,,,,96.6649,,,
fig5_tgData.csv,,,,,,,,,891.888,,,,,96.6649,,,
fig5_tgData.csv,,,,,,,,,892.006,,,,,96.6647,,,
fig5_tgData.csv,,,,,,,,,892.124,,,,,96.6646,,,
fig5_tgData.csv,,,,,,,,,892.242,,,,,96.6645,,,
fig5_tgData.csv,,,,,,,,,892.36,,,,,96.6645,,,
fig5_tgData.csv,,,,,,,,,892.477,,,,,96.6643,,,
fig5_tgData.csv,,,,,,,,,892.594,,,,,96.6642,,,
fig5_tgData.csv,,,,,,,,,892.712,,,,,96.6642,,,
fig5_tgData.csv,,,,,,,,,892.821,,,,,96.6641,,,
fig5_tgData.csv,,,,,,,,,892.938,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,893.056,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,893.174,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,893.292,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,893.402,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,893.52,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,893.638,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,893.756,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,893.874,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,893.991,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,894.109,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,894.225,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,894.342,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,894.459,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,894.575,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,894.691,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,894.807,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,894.923,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,895.039,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,895.156,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,895.271,,,,,96.6631,,,
fig5_tgData.csv,,,,,,,,,895.383,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,895.499,,,,,96.6626,,,
fig5_tgData.csv,,,,,,,,,895.615,,,,,96.6624,,,
fig5_tgData.csv,,,,,,,,,895.732,,,,,96.6622,,,
fig5_tgData.csv,,,,,,,,,895.85,,,,,96.662,,,
fig5_tgData.csv,,,,,,,,,895.964,,,,,96.6618,,,
fig5_tgData.csv,,,,,,,,,896.083,,,,,96.6617,,,
fig5_tgData.csv,,,,,,,,,896.203,,,,,96.6614,,,
fig5_tgData.csv,,,,,,,,,896.323,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,896.444,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,896.565,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,896.687,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,896.808,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,896.929,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,897.051,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,897.172,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,897.293,,,,,96.6612,,,
fig5_tgData.csv,,,,,,,,,897.413,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,897.532,,,,,96.6609,,,
fig5_tgData.csv,,,,,,,,,897.651,,,,,96.6608,,,
fig5_tgData.csv,,,,,,,,,897.77,,,,,96.6606,,,
fig5_tgData.csv,,,,,,,,,897.884,,,,,96.6604,,,
fig5_tgData.csv,,,,,,,,,898.001,,,,,96.6602,,,
fig5_tgData.csv,,,,,,,,,898.119,,,,,96.66,,,
fig5_tgData.csv,,,,,,,,,898.237,,,,,96.6598,,,
fig5_tgData.csv,,,,,,,,,898.354,,,,,96.6596,,,
fig5_tgData.csv,,,,,,,,,898.469,,,,,96.6594,,,
fig5_tgData.csv,,,,,,,,,898.587,,,,,96.6591,,,
fig5_tgData.csv,,,,,,,,,898.706,,,,,96.6588,,,
fig5_tgData.csv,,,,,,,,,898.825,,,,,96.6587,,,
fig5_tgData.csv,,,,,,,,,898.945,,,,,96.6585,,,
fig5_tgData.csv,,,,,,,,,899.065,,,,,96.6584,,,
fig5_tgData.csv,,,,,,,,,899.186,,,,,96.6583,,,
fig5_tgData.csv,,,,,,,,,899.306,,,,,96.6582,,,
fig5_tgData.csv,,,,,,,,,899.426,,,,,96.6582,,,
fig5_tgData.csv,,,,,,,,,899.545,,,,,96.6581,,,
fig5_tgData.csv,,,,,,,,,899.664,,,,,96.658,,,
fig5_tgData.csv,,,,,,,,,899.781,,,,,96.658,,,
fig5_tgData.csv,,,,,,,,,899.899,,,,,96.6579,,,
fig5_tgData.csv,,,,,,,,,900.016,,,,,96.6578,,,
fig5_tgData.csv,,,,,,,,,900.132,,,,,96.6577,,,
fig5_tgData.csv,,,,,,,,,900.248,,,,,96.6576,,,
fig5_tgData.csv,,,,,,,,,900.363,,,,,96.6575,,,
fig5_tgData.csv,,,,,,,,,900.479,,,,,96.6573,,,
fig5_tgData.csv,,,,,,,,,900.594,,,,,96.6571,,,
fig5_tgData.csv,,,,,,,,,900.709,,,,,96.6569,,,
fig5_tgData.csv,,,,,,,,,900.824,,,,,96.6567,,,
fig5_tgData.csv,,,,,,,,,900.94,,,,,96.6565,,,
fig5_tgData.csv,,,,,,,,,901.057,,,,,96.6562,,,
fig5_tgData.csv,,,,,,,,,901.174,,,,,96.6559,,,
fig5_tgData.csv,,,,,,,,,901.291,,,,,96.6555,,,
fig5_tgData.csv,,,,,,,,,901.408,,,,,96.6551,,,
fig5_tgData.csv,,,,,,,,,901.525,,,,,96.6546,,,
fig5_tgData.csv,,,,,,,,,901.643,,,,,96.6543,,,
fig5_tgData.csv,,,,,,,,,901.76,,,,,96.6539,,,
fig5_tgData.csv,,,,,,,,,901.877,,,,,96.6534,,,
fig5_tgData.csv,,,,,,,,,901.994,,,,,96.6531,,,
fig5_tgData.csv,,,,,,,,,902.11,,,,,96.6528,,,
fig5_tgData.csv,,,,,,,,,902.227,,,,,96.6525,,,
fig5_tgData.csv,,,,,,,,,902.343,,,,,96.6522,,,
fig5_tgData.csv,,,,,,,,,902.459,,,,,96.6518,,,
fig5_tgData.csv,,,,,,,,,902.575,,,,,96.6515,,,
fig5_tgData.csv,,,,,,,,,902.692,,,,,96.6511,,,
fig5_tgData.csv,,,,,,,,,902.808,,,,,96.6507,,,
fig5_tgData.csv,,,,,,,,,902.92,,,,,96.6502,,,
fig5_tgData.csv,,,,,,,,,903.037,,,,,96.6497,,,
fig5_tgData.csv,,,,,,,,,903.153,,,,,96.6492,,,
fig5_tgData.csv,,,,,,,,,903.27,,,,,96.6486,,,
fig5_tgData.csv,,,,,,,,,903.388,,,,,96.6481,,,
fig5_tgData.csv,,,,,,,,,903.501,,,,,96.6475,,,
fig5_tgData.csv,,,,,,,,,903.619,,,,,96.647,,,
fig5_tgData.csv,,,,,,,,,903.736,,,,,96.6463,,,
fig5_tgData.csv,,,,,,,,,903.854,,,,,96.6456,,,
fig5_tgData.csv,,,,,,,,,903.971,,,,,96.645,,,
fig5_tgData.csv,,,,,,,,,904.089,,,,,96.6443,,,
fig5_tgData.csv,,,,,,,,,904.207,,,,,96.6438,,,
fig5_tgData.csv,,,,,,,,,904.325,,,,,96.6432,,,
fig5_tgData.csv,,,,,,,,,904.444,,,,,96.6429,,,
fig5_tgData.csv,,,,,,,,,904.562,,,,,96.6425,,,
fig5_tgData.csv,,,,,,,,,904.681,,,,,96.6421,,,
fig5_tgData.csv,,,,,,,,,904.8,,,,,96.6419,,,
fig5_tgData.csv,,,,,,,,,904.919,,,,,96.6416,,,
fig5_tgData.csv,,,,,,,,,905.039,,,,,96.6416,,,
fig5_tgData.csv,,,,,,,,,905.159,,,,,96.6414,,,
fig5_tgData.csv,,,,,,,,,905.279,,,,,96.6413,,,
fig5_tgData.csv,,,,,,,,,905.399,,,,,96.6413,,,
fig5_tgData.csv,,,,,,,,,905.514,,,,,96.6413,,,
fig5_tgData.csv,,,,,,,,,905.634,,,,,96.6412,,,
fig5_tgData.csv,,,,,,,,,905.754,,,,,96.6412,,,
fig5_tgData.csv,,,,,,,,,905.872,,,,,96.641,,,
fig5_tgData.csv,,,,,,,,,905.99,,,,,96.641,,,
fig5_tgData.csv,,,,,,,,,906.102,,,,,96.6409,,,
fig5_tgData.csv,,,,,,,,,906.218,,,,,96.6406,,,
fig5_tgData.csv,,,,,,,,,906.334,,,,,96.6406,,,
fig5_tgData.csv,,,,,,,,,906.449,,,,,96.6404,,,
fig5_tgData.csv,,,,,,,,,906.564,,,,,96.6402,,,
fig5_tgData.csv,,,,,,,,,906.678,,,,,96.6399,,,
fig5_tgData.csv,,,,,,,,,906.792,,,,,96.6397,,,
fig5_tgData.csv,,,,,,,,,906.906,,,,,96.6394,,,
fig5_tgData.csv,,,,,,,,,907.02,,,,,96.6391,,,
fig5_tgData.csv,,,,,,,,,907.134,,,,,96.6388,,,
fig5_tgData.csv,,,,,,,,,907.249,,,,,96.6386,,,
fig5_tgData.csv,,,,,,,,,907.365,,,,,96.6384,,,
fig5_tgData.csv,,,,,,,,,907.48,,,,,96.6381,,,
fig5_tgData.csv,,,,,,,,,907.596,,,,,96.638,,,
fig5_tgData.csv,,,,,,,,,907.713,,,,,96.6378,,,
fig5_tgData.csv,,,,,,,,,907.829,,,,,96.6376,,,
fig5_tgData.csv,,,,,,,,,907.942,,,,,96.6374,,,
fig5_tgData.csv,,,,,,,,,908.06,,,,,96.6373,,,
fig5_tgData.csv,,,,,,,,,908.177,,,,,96.6371,,,
fig5_tgData.csv,,,,,,,,,908.295,,,,,96.6369,,,
fig5_tgData.csv,,,,,,,,,908.413,,,,,96.6368,,,
fig5_tgData.csv,,,,,,,,,908.527,,,,,96.6368,,,
fig5_tgData.csv,,,,,,,,,908.645,,,,,96.6366,,,
fig5_tgData.csv,,,,,,,,,908.764,,,,,96.6366,,,
fig5_tgData.csv,,,,,,,,,908.883,,,,,96.6365,,,
fig5_tgData.csv,,,,,,,,,909.002,,,,,96.6365,,,
fig5_tgData.csv,,,,,,,,,909.122,,,,,96.6365,,,
fig5_tgData.csv,,,,,,,,,909.241,,,,,96.6363,,,
fig5_tgData.csv,,,,,,,,,909.361,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,909.481,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,909.6,,,,,96.6361,,,
fig5_tgData.csv,,,,,,,,,909.72,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,909.839,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,909.958,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,910.077,,,,,96.6358,,,
fig5_tgData.csv,,,,,,,,,910.195,,,,,96.6357,,,
fig5_tgData.csv,,,,,,,,,910.312,,,,,96.6355,,,
fig5_tgData.csv,,,,,,,,,910.429,,,,,96.6355,,,
fig5_tgData.csv,,,,,,,,,910.536,,,,,96.6354,,,
fig5_tgData.csv,,,,,,,,,910.651,,,,,96.6353,,,
fig5_tgData.csv,,,,,,,,,910.766,,,,,96.6352,,,
fig5_tgData.csv,,,,,,,,,910.879,,,,,96.6351,,,
fig5_tgData.csv,,,,,,,,,910.993,,,,,96.635,,,
fig5_tgData.csv,,,,,,,,,911.097,,,,,96.6349,,,
fig5_tgData.csv,,,,,,,,,911.209,,,,,96.6348,,,
fig5_tgData.csv,,,,,,,,,911.322,,,,,96.6347,,,
fig5_tgData.csv,,,,,,,,,911.434,,,,,96.6346,,,
fig5_tgData.csv,,,,,,,,,911.547,,,,,96.6345,,,
fig5_tgData.csv,,,,,,,,,911.66,,,,,96.6344,,,
fig5_tgData.csv,,,,,,,,,911.775,,,,,96.6344,,,
fig5_tgData.csv,,,,,,,,,911.891,,,,,96.6343,,,
fig5_tgData.csv,,,,,,,,,912.008,,,,,96.6343,,,
fig5_tgData.csv,,,,,,,,,912.126,,,,,96.6343,,,
fig5_tgData.csv,,,,,,,,,912.245,,,,,96.6341,,,
fig5_tgData.csv,,,,,,,,,912.366,,,,,96.6341,,,
fig5_tgData.csv,,,,,,,,,912.488,,,,,96.6341,,,
fig5_tgData.csv,,,,,,,,,912.611,,,,,96.6341,,,
fig5_tgData.csv,,,,,,,,,912.736,,,,,96.6341,,,
fig5_tgData.csv,,,,,,,,,912.861,,,,,96.6341,,,
fig5_tgData.csv,,,,,,,,,912.981,,,,,96.6341,,,
fig5_tgData.csv,,,,,,,,,913.106,,,,,96.634,,,
fig5_tgData.csv,,,,,,,,,913.229,,,,,96.634,,,
fig5_tgData.csv,,,,,,,,,913.352,,,,,96.6339,,,
fig5_tgData.csv,,,,,,,,,913.475,,,,,96.6337,,,
fig5_tgData.csv,,,,,,,,,913.591,,,,,96.6336,,,
fig5_tgData.csv,,,,,,,,,913.71,,,,,96.6333,,,
fig5_tgData.csv,,,,,,,,,913.828,,,,,96.633,,,
fig5_tgData.csv,,,,,,,,,913.945,,,,,96.6327,,,
