wavenumber_cm_1,absorbance_norm_1um,phase,temperature_C,material,source,license
3959.64201,0.000142576320219,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3957.7133,0.000124451437594,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3955.78459,0.000108030782887,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3953.85588,9.50108971917221e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3951.92717,8.65212833390519e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3949.99846,7.80329447840225e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3948.06975,6.72828794427839e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3946.14104,5.08788269469514e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3944.21233,2.71296732633744e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3942.28362,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3940.35491,-2.48574299187449e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3938.4262,-4.23640554967309e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3936.49749,-4.85747804075338e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3934.56878,-4.63164139666427e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3932.64007,-4.29286950609679e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3930.71136,-4.57518082531911e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3928.78265,-5.42203016588908e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3926.85394,-6.26875261039365e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3924.92523,-6.4945238357791e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3922.99652,-6.15586361486557e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3921.0678,-5.70428507840813e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3919.13909,-5.53493382276507e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3917.21038,-5.70428507840813e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3915.28167,-6.21230839454262e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3913.35296,-6.77672518280546e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3911.42425,-7.0589124370269e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3909.49554,-6.4945238357791e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3907.56683,-4.91393579150852e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3905.63812,-2.4292609748411e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3903.70941,4.52070776751687e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3901.7807,2.31724512282542e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3899.85199,2.48683695949847e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3897.92328,1.69545193180617e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3895.99457,3.39049691851944e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3894.06586,-1.24300818173265e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3892.13715,-2.03387104673152e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3890.20844,-1.46898029529433e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3888.27973,-4.52034612536704e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3886.35102,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3884.42231,-5.08536396594605e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3882.4936,-2.03387104673152e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3880.56489,-4.06701029504281e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3878.63618,-5.9865258927744e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3876.70747,-8.13109550151631e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3874.77876,-0.000102748515,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3872.85005,-0.000112900310705,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3870.92134,-0.000109516581448,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3868.99263,-9.54155281090997e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3867.06392,-8.18752055402498e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3865.13521,-7.3410855998534e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3863.2065,-6.4945238357791e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3861.27779,-5.93007885768561e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3859.34908,-7.17178339304673e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3857.42037,-0.000106696652276,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3855.49166,-0.000142781122321,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3853.56295,-0.00014165383136,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3851.63424,-9.31590329872522e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3849.70553,-3.61526478806666e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3847.77682,-3.95532263502081e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3845.84811,5.650686924452e-07,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3843.9194,-1.01702703109259e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3841.99069,-2.71166541443029e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3840.06198,-4.34933289831129e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3838.13327,-5.02684960078078e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3836.20456,-4.12347594415675e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3834.27585,-2.48574299187449e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3832.34714,-1.01702703109259e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3830.41843,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3828.48972,-2.09035701606351e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3826.56101,-4.68810140386912e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3824.6323,-7.45395091970755e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3822.70359,-9.93641777597599e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3820.77488,-0.000110644513714,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3818.84617,-0.000109516581448,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3816.91746,-0.000109516581448,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3814.98874,-0.000108952606872,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3813.06003,-0.000111772423466,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3811.13132,-0.000126433201851,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3809.20261,-0.000150671529415,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3807.2739,-0.000169265987907,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3805.34519,-0.000174336142095,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3803.41648,-0.000173772814095,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3801.48777,-0.00016588563236,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3799.55906,-0.000145599251337,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3797.63035,-0.000123050282898,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3795.70164,-0.000105004627222,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3793.77293,-9.1466602509659e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3791.84422,-8.52605903743042e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3789.91551,-8.4132151298686e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3787.9868,-8.13109550151631e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3786.05809,-7.51038273426407e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3784.12938,-6.60740606581542e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3782.20067,-5.76073436908889e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3780.27196,-4.85747804075338e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3778.34325,-3.27643195573333e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3776.41454,-1.41248811409099e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3774.48583,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3772.55712,-2.4292609748411e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3770.62841,-4.34933289831129e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3768.6997,-5.08330565931794e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3766.77099,-5.42203016588908e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3764.84228,-6.15586361486557e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3762.91357,-7.51038273426407e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3760.98486,-9.09024477524838e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3759.05615,-0.000103876582371,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3757.12744,-0.000117411634544,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3755.19873,-0.000142217479652,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3753.27002,-0.000172646141246,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3751.34131,-0.000186727937476,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3749.4126,-0.000169265987907,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3747.48389,-0.000130379684674,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3745.55518,-7.96181696328961e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3743.62647,-7.91036842652551e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3741.69776,7.69012626452543e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3739.76905,0.000155040550271,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3737.84034,0.00021456682509,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3735.91163,0.000256556377719,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3733.98292,0.000286649164295,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3732.05421,0.000316189745947,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3730.1255,0.000348019960398,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3728.19679,0.000369060479003,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3726.26808,0.00036052959474,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3724.33937,0.000315053284121,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3722.41066,0.000236692565263,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3720.48195,0.000143142816489,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3718.55324,5.25755770747431e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3716.62453,-1.92089741407978e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3714.69582,-5.9865258927744e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3712.76711,-5.76073436908889e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3710.83839,-1.13001873609181e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3708.90968,5.82317788281749e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3706.98097,0.00011822235166,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3705.05226,0.000149374650324,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3703.12355,0.000155607171513,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3701.19484,0.00015447393471,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3699.26613,0.000152207529283,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3697.33742,0.000142576320219,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3695.40871,0.000118788603826,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3693.48,8.02963770579025e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3691.55129,3.84375492111296e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3689.62258,1.24328167361769e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3687.69387,1.01721011243587e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3685.76516,1.69545193180617e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3683.83645,1.35632084605116e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3681.90774,-6.21538269831708e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3679.97903,-3.61526478806666e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3678.05032,-6.4945238357791e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3676.12161,-7.8489617871131e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3674.1929,-7.17178339304673e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3672.26419,-6.15586361486557e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3670.33548,-5.70428507840813e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3668.40677,-4.40579572633038e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3666.47806,-2.37277839322874e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3664.54935,-8.47535237096158e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3662.62064,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3660.69193,-2.09035701606351e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3658.76322,-4.46225799016407e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3656.83451,-6.55096523267649e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3654.9058,-7.90538965694548e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3652.97709,-8.80815894767726e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3651.04838,-9.03382873628138e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3649.11967,-7.56681398525354e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3647.19096,-5.02684960078078e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3645.26225,-2.93757880460538e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3643.33354,-2.20332726079368e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3641.40483,-2.14684242074756e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3639.47612,-1.46898029529433e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3637.54741,5.65094122276585e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3635.6187,3.67412235531424e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3633.68999,7.06774159809811e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3631.76128,9.84070999019782e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3629.83257,0.00011992112518,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3627.90386,0.000139743924055,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3625.97515,0.000148808091575,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3624.04644,0.000128982113247,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3622.11773,8.31257949027826e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3620.18902,3.05217984508329e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3618.26031,-9.04033066642124e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3616.3316,-3.33290550541756e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3614.40289,-4.97039297818099e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3612.47418,-5.36557749148234e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3610.54547,-4.17994102903017e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3608.61676,-2.03387104673152e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3606.68804,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3604.75933,1.1867629353788e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3602.83062,1.80850015017704e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3600.90191,2.31724512282542e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3598.9732,2.82603590336399e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3597.04449,3.16525520995777e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3595.11578,3.33487250004204e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3593.18707,3.39141272818858e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3591.25836,3.22179374093858e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3589.32965,2.26071564167538e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3587.40094,3.39049691851944e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3585.47223,-2.71166541443029e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3583.54352,-6.8896017755514e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3581.61481,-0.000114592099352,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3579.6861,-0.000152362187599,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3577.75739,-0.000172646141246,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3575.82868,-0.000172082796398,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3573.89997,-0.000149544395856,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3571.97126,-0.000110080550396,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3570.04255,-6.55096523267649e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3568.11384,-3.10700792017098e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3566.18513,-1.80792152270076e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3564.25642,-2.93757880460538e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3562.32771,-5.30912425308182e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3560.399,-7.51038273426407e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3558.47029,-8.52605903743042e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3556.54158,-8.24394504310417e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3554.61287,-6.66384633520968e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3552.68416,-3.84114205594003e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3550.75545,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3548.82674,1.24328167361769e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3546.89803,1.80850015017704e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
3544.96932,7.91147595562961e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
